"id","sex","age","rs","fid","agef","daddiff","rsf","mid","agem","mumdiff","rsm"
"r8ntq","f",28.6739730834961,2.46000003814697,"uc0t8",NA,NA,NA,"ahzj3",58.0410957336426,29.3671226501465,7
"n2fi3","m",38.5232887268066,7.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"uqu7o","m",40.6821899414062,5.82000017166138,NA,NA,NA,NA,NA,NA,NA,NA
"j2tct","f",25.7616443634033,2.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"if0ww","f",30.6767120361328,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"hgipq","m",26.5123291015625,0.819999992847443,"oeqhm",NA,NA,NA,"blo4c",48.687671661377,22.1753425598145,4
"okz3x","m",25.5424652099609,0.819999992847443,"xxu4k",53.0054779052734,27.4630146026611,11,"hiuzm",52.689998626709,27.147533416748,9
"tgs2z","f",31.6767120361328,3.8199999332428,"icx35",50.9917793273926,19.3150691986084,6,NA,NA,NA,NA
"ckdaq","m",23.6712322235107,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kkhz2","f",39.6821899414062,4.82000017166138,NA,NA,NA,NA,NA,NA,NA,NA
"ca8g0","m",15.7506847381592,0,NA,NA,NA,NA,"yafyq",32.6767120361328,16.9260272979736,3
"y5nqt","f",76.7068481445312,2,NA,NA,NA,NA,NA,NA,NA,NA
"jfgy1","m",26.6767120361328,1.63999998569489,NA,NA,NA,NA,NA,NA,NA,NA
"yav94","m",46.687671661377,1,NA,NA,NA,NA,NA,NA,NA,NA
"jy4dn","m",60.6958885192871,7.82000017166138,NA,NA,NA,NA,NA,NA,NA,NA
"sa7eh","m",45.6849327087402,6,"u3lvm",78.5589065551758,32.8739738464355,7,"x0m0f",70.0383529663086,24.3534240722656,7
"c5ate","m",17.9835624694824,0,"w4tmg",51.6904106140137,33.7068481445312,6,"xwskh",45.6849327087402,27.7013702392578,6
"xnpos","f",60.6958885192871,4,"vvk8g",64.0438385009766,3.34794521331787,4,"lmbsv",81.5534210205078,20.8575344085693,4
"vz8oj","f",37.6794509887695,7.6399998664856,NA,NA,NA,NA,"c3dsm",59.6958885192871,22.0164375305176,9
"gy0o8","m",20.9863014221191,0,"gouug",57.6931495666504,36.7068481445312,11,"dp8nn",53.4137001037598,32.4273986816406,6
"nrj92","f",19.668493270874,1.63999998569489,"nknq0",45.6849327087402,26.0164375305176,3,"yxley",42.6849327087402,23.0164375305176,3
"w2qdg","m",26.6739730834961,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vc2kg","m",39.4767112731934,6.82000017166138,"hnkaa",77.0400009155273,37.5632858276367,4,"lycjo",81.6958923339844,42.2191772460938,4
"zn82l","m",22.6712322235107,0,"s6lpf",32.0219192504883,9.35068511962891,4,"urdis",42.8849296569824,20.2136993408203,7
"yi78n","f",22.6712322235107,0,"e4xs3",53.6904106140137,31.0191783905029,4,"dmrfz",46.687671661377,24.0164375305176,4
"hbynw","m",72.7041091918945,3,NA,NA,NA,NA,NA,NA,NA,NA
"efgtq","f",18.0027389526367,0,"pksip",69.4904098510742,51.4876708984375,9,"xgk6q",NA,NA,NA
"nhu3e","m",45.6684913635254,2.8199999332428,"d1px7",60.0410957336426,14.3726024627686,4,"jympc",68.7013702392578,23.0328769683838,4
"dj9fr","m",35.6794509887695,3.64000010490417,NA,NA,NA,NA,"snhy8",64.0438385009766,28.3643836975098,5
"aa25k","f",18.668493270874,0.819999992847443,"vbocw",39.7726020812988,21.1041088104248,2,"ysuti",44.6849327087402,26.0164375305176,4
"ykyeg","f",29.3753433227539,1,"e4jrk",38.024658203125,8.64931488037109,9,"k1bp9",48.312328338623,18.9369869232178,7
"jktr7","f",62.5945205688477,8,NA,NA,NA,NA,NA,NA,NA,NA
"i0vw2","f",64.6986312866211,3,NA,NA,NA,NA,"psx97",83.709587097168,19.0109596252441,3
"i79vg","f",38.024658203125,0,"vvk8g",64.0438385009766,26.0191783905029,4,"lmbsv",81.5534210205078,43.5287666320801,4
"ihvpf","f",41.7506866455078,4.82000017166138,"bbqsy",67.9534225463867,26.2027397155762,5,"y2h1k",66.5232849121094,24.7726020812988,5
"t7c4e","f",30.6767120361328,NA,"luoxd",49.783561706543,19.1068496704102,2,"wy56k",44.0301361083984,13.3534250259399,2
"dw1ot","f",39.2547950744629,5.82000017166138,"bdyke",67.7013702392578,28.4465751647949,8,"l741r",67.7013702392578,28.4465751647949,8
"nk7re","m",15.7780818939209,0,"rzq0e",52.2082176208496,36.4301376342773,3,"gy60o",NA,NA,NA
"isy2s","m",31.6821918487549,0,"pkwpc",54.0383567810059,22.356164932251,6,"yxvr2",55.6986312866211,24.0164375305176,6
"b7nq9","f",68.7013702392578,8,NA,NA,NA,NA,NA,NA,NA,NA
"yh52e","m",42.6849327087402,6.82000017166138,"qdjty",61.6958885192871,19.0109596252441,8,"whtru",61.6958885192871,19.0109596252441,1
"iaqwj","m",32.6739730834961,NA,"verkm",78.6137008666992,45.9397277832031,1,"dbcyt",73.9424667358398,41.2684936523438,1
"w8wk0","m",35.024658203125,1,NA,NA,NA,NA,"b7nq9",68.7013702392578,33.6767120361328,8
"a99nn","m",47.0986289978027,8.81999969482422,NA,NA,NA,NA,NA,NA,NA,NA
"p72v7","f",34.6794509887695,NA,NA,NA,NA,NA,"i0vw2",64.6986312866211,30.0191783905029,3
"hlkq9","m",26.6739730834961,0,"fmjlz",50.6904106140137,24.0164375305176,5,"vc752",36.04931640625,9.37534236907959,3
"oa9d5","m",21.758903503418,0,"mx3pk",45.7753410339355,24.0164375305176,6,"rn696",36.7698631286621,15.0109586715698,5
"ffi0m","f",16.879451751709,0,"wucdc",35,18.120548248291,1,"fi3gx",37.7643852233887,20.8849315643311,3
"gnrsu","m",21.668493270874,0,"ie026",69.7013702392578,48.0328750610352,5,"k6pgi",64.6986312866211,43.0301361083984,5
"g2oiv","f",20.0986309051514,0.819999992847443,"e4xs3",53.6904106140137,33.5917816162109,4,"dmrfz",46.687671661377,26.5890407562256,4
"qwk8y","f",50.8054809570312,9,NA,NA,NA,NA,NA,NA,NA,NA
"kz0u9","m",29.0630130767822,1.82000005245209,NA,NA,NA,NA,NA,NA,NA,NA
"lkoer","f",19.668493270874,0.819999992847443,"uiq3n",48.687671661377,29.0191783905029,8,"dsdm3",40.6821899414062,21.0136985778809,5
"dyojo","f",23.4493141174316,1.63999998569489,NA,NA,NA,NA,NA,NA,NA,NA
"xzw5q","m",66.7013702392578,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dfln6","m",21.2438354492188,0,"i7oef",NA,NA,NA,"f2j91",39.9945220947266,18.7506847381592,3
"vqw4a","f",35.8438339233398,0,"bbqsy",67.9534225463867,32.1095886230469,5,"y2h1k",66.5232849121094,30.6794528961182,5
"jwtpo","m",31.0438346862793,NA,"mul0g",74.7068481445312,43.663013458252,5,"s223l",50.2821922302246,19.2383556365967,5
"rcnkm","m",34.6794509887695,2,NA,NA,NA,NA,NA,NA,NA,NA
"u7xhw","f",59.7698631286621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f2cux","f",47.687671661377,9,"hbynw",72.7041091918945,25.0164375305176,3,"wa4br",37.024658203125,-10.663013458252,3
"f4bmd","m",56.6931495666504,NA,NA,NA,NA,NA,NA,NA,NA,NA
"xn2tf","m",29.7506847381592,1.82000005245209,"bxbkg",NA,NA,NA,"dr1vh",76.7068481445312,46.9561653137207,8
"a70vb","f",33.6767120361328,4.6399998664856,"rmd4v",55.6931495666504,22.0164375305176,9,"hkiut",53.6904106140137,20.0136985778809,9
"ttgu3","f",31.0219173431396,3,"i9rdv",54.0356178283691,23.0136985778809,4,"vsvmr",55.2000007629395,24.1780815124512,4
"x9uyz","f",34.6794509887695,2.8199999332428,"zqcke",34.0219192504883,-0.657534241676331,6,"fytsf",51.6904106140137,17.0109596252441,7
"gbb4m","m",34.6794509887695,2.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"wx059","m",16.7561645507812,0,"icx35",50.9917793273926,34.2356147766113,6,NA,NA,NA,NA
"kmfpm","f",46.687671661377,9.64000034332275,NA,NA,NA,NA,NA,NA,NA,NA
"d3k9p","f",48.687671661377,9.81999969482422,NA,NA,NA,NA,NA,NA,NA,NA
"dol2t","f",25.8164386749268,2.8199999332428,NA,NA,NA,NA,"tfpuh",38.7726020812988,12.9561643600464,4
"xtq0b","m",30.6767120361328,0,NA,NA,NA,NA,"a2esy",59.6958885192871,29.0191783905029,8
"pkqkd","m",23.6712322235107,0,"c87d6",46.0328750610352,22.361644744873,8,"u85lo",44.6699981689453,20.9987678527832,8
"zn9yy","f",44.6849327087402,6.82000017166138,"kkbge",78.709587097168,34.024658203125,5,"mqb2z",76.7068481445312,32.0219192504883,5
"zwswt","m",58.6958885192871,7,NA,NA,NA,NA,NA,NA,NA,NA
"ghtwh","f",16.668493270874,0,"s6lpf",32.0219192504883,15.3534250259399,4,"urdis",42.8849296569824,26.216438293457,7
"hmo8z","f",39.6821899414062,4,NA,NA,NA,NA,"b7nq9",68.7013702392578,29.0191783905029,8
"vw8gz","f",38.024658203125,5.6399998664856,"ssn5h",68.1095886230469,30.0849323272705,11,"edth4",51.0356178283691,13.0109586715698,8
"f3gl4","f",27.7999992370605,2.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"eqmj9","f",26.6739730834961,3.46000003814697,NA,NA,NA,NA,NA,NA,NA,NA
"elev3","m",23.3479442596436,2,NA,NA,NA,NA,"qwk8y",50.8054809570312,27.4575347900391,9
"di8ez","f",29.6739730834961,2,"jy4dn",60.6958885192871,31.0219173431396,7,"smjzp",55.6931495666504,26.0191783905029,7
"yv80z","m",24.7616443634033,0,NA,NA,NA,NA,"s4ecp",49.0328750610352,24.2712326049805,3
"bkxg2","m",17.6712322235107,0,"pkwpc",54.0383567810059,36.3671226501465,6,"yxvr2",55.6986312866211,38.0273971557617,6
"ac2xg","m",22.2273979187012,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ze8r4","m",32.6767120361328,2.64000010490417,"h1x4z",67.7013702392578,35.024658203125,7,"hi4wb",57.0410957336426,24.3643836975098,7
"xnvz4","m",26.9698638916016,0.819999992847443,"pt43m",66.4383544921875,39.4684944152832,8,"jktr7",62.5945205688477,35.6246566772461,8
"ii77o","f",71.3890380859375,4,NA,NA,NA,NA,"zdyce",86.7890396118164,15.3999996185303,3
"p1p98","m",23.1013698577881,1.63999998569489,"e4jrk",38.024658203125,14.9232873916626,9,"k1bp9",48.312328338623,25.210958480835,7
"s649c","f",23.476713180542,2.64000010490417,NA,NA,NA,NA,"zfynw",45.216438293457,21.739725112915,6
"bdh3u","f",51.9945220947266,8,NA,NA,NA,NA,NA,NA,NA,NA
"ysuti","f",44.6849327087402,4,"bdyke",67.7013702392578,23.0164375305176,8,"l741r",67.7013702392578,23.0164375305176,8
"xfptf","m",58.6958885192871,5,NA,NA,NA,NA,NA,NA,NA,NA
"g3mmr","m",20.668493270874,0,"ihmut",62.6986312866211,42.0301361083984,8,NA,NA,NA,NA
"l5jtk","m",64.6986312866211,4,"kk0u4",82.5534210205078,17.8547954559326,3,NA,NA,NA,NA
"k1bp9","f",48.312328338623,7,NA,NA,NA,NA,NA,NA,NA,NA
"l5ruo","m",31.6767120361328,2.46000003814697,"gouug",57.6931495666504,26.0164375305176,11,"avufq",53.0438346862793,21.3671226501465,5
"ktope","f",72.0547943115234,6,NA,NA,NA,NA,NA,NA,NA,NA
"oq2do","f",60.6958885192871,3,NA,NA,NA,NA,NA,NA,NA,NA
"femx8","m",33.8712310791016,1.63999998569489,"h0yzm",65.6986312866211,31.8273963928223,8,"tosdh",62.6986312866211,28.8273963928223,8
"vrdto","m",29.6739730834961,3.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"q3ol8","f",36.6794509887695,6.6399998664856,"y33yu",71.04931640625,34.3698616027832,6,"vwsqc",47.0328750610352,10.3534250259399,4
"bi7cl","m",22.7452049255371,1.63999998569489,NA,NA,NA,NA,"f2cux",47.687671661377,24.9424648284912,9
"csa26","f",56.6931495666504,3,NA,NA,NA,NA,NA,NA,NA,NA
"dnywh","f",18.7561645507812,0,"synk4",43.6849327087402,24.9287662506104,9,"r1x56",43.5698623657227,24.8136978149414,8
"rgle8","f",42.4876708984375,6,"ssn5h",68.1095886230469,25.6219177246094,11,"edth4",51.0356178283691,8.54794502258301,8
"dy6rg","m",23.6712322235107,0,"e4jrk",38.024658203125,14.3534250259399,9,"utdl0",58.689998626709,35.0187683105469,6
"xxu4k","m",53.0054779052734,11,NA,NA,NA,NA,NA,NA,NA,NA
"s6ioo","f",29.6739730834961,4.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"b9qhp","f",56.6931495666504,NA,NA,NA,NA,NA,"y5nqt",76.7068481445312,20.0136985778809,2
"n8r90","m",18.668493270874,0,"vs03c",58.0410957336426,39.3726043701172,9,"mhj5e",59.9232864379883,41.2547950744629,9
"blo4c","f",48.687671661377,4,"tiqf0",72.04931640625,23.361644744873,7,"v7y86",72.9643859863281,24.2767124176025,6
"srqwe","f",24.6712322235107,3.64000010490417,"qdjty",61.6958885192871,37.024658203125,8,"qwk8y",50.8054809570312,26.1342468261719,9
"s9rg4","m",24.1561641693115,0,"u36tx",49.2356147766113,25.0794525146484,6,"mcs74",37.4410972595215,13.2849311828613,5
"q0zdc","m",34.6794509887695,0.819999992847443,"i9rdv",54.0356178283691,19.356164932251,4,"vsvmr",55.2000007629395,20.5205478668213,4
"ai7tg","m",38.3397254943848,6,"spkgn",55.0383567810059,16.6986293792725,3,"eiddq",65.5424652099609,27.2027397155762,3
"bcn71","f",26.6739730834961,3.64000010490417,NA,NA,NA,NA,"i0vw2",64.6986312866211,38.024658203125,3
"xwtvk","m",61.6958885192871,8,NA,NA,NA,NA,NA,NA,NA,NA
"x69f3","f",32.6767120361328,2.64000010490417,"uvilo",51,18.3232879638672,9,"hi1mx",59.6958885192871,27.0191783905029,8
"dckld","m",38.5397262573242,6.6399998664856,"hgsof",81.5369873046875,42.9972610473633,8,"thip2",71.1600036621094,32.6202735900879,8
"rt7iw","f",19.306848526001,0.819999992847443,NA,NA,NA,NA,"jrx6t",41.6821899414062,22.3753433227539,2
"ch7zr","f",51.7643852233887,2,NA,NA,NA,NA,NA,NA,NA,NA
"dqfdz","f",17.6657543182373,0.819999992847443,"oo8vg",36.6794509887695,19.0136985778809,5,"qihwa",35.6794509887695,18.0136985778809,5
"dyqhn","f",22.8986301422119,0.819999992847443,"k06nr",65.6438369750977,42.7452049255371,4,"fvwln",48.687671661377,25.789041519165,4
"hyu1q","f",15.213698387146,0,NA,NA,NA,NA,"l2u7d",31.1068496704102,15.8931503295898,5
"ancwu","m",19.668493270874,0,"b72qp",61.6958885192871,42.0273971557617,5,"o7nr5",49.687671661377,30.0191783905029,5
"ohcxm","m",27.6739730834961,1.63999998569489,"n9zev",61.5534248352051,33.879451751709,8,"ofwbg",59.6958885192871,32.0219192504883,4
"d45fm","f",45.7616424560547,5,NA,NA,NA,NA,NA,NA,NA,NA
"b72qp","m",61.6958885192871,5,NA,NA,NA,NA,NA,NA,NA,NA
"c2ugy","m",26.5369853973389,0,"vs03c",58.0410957336426,31.5041103363037,9,"mhj5e",59.9232864379883,33.386302947998,9
"mxnbd","m",17.3945198059082,0,"pksip",69.4904098510742,52.095890045166,9,"xgk6q",NA,NA,NA
"sjeuc","f",62.6986312866211,3,"qi8pi",92.7178115844727,30.0191783905029,3,"fev0s",83.5534210205078,20.8547954559326,3
"xzwf6","f",29.6739730834961,4.6399998664856,"l5jtk",64.6986312866211,35.024658203125,4,"xnpos",60.6958885192871,31.0219173431396,4
"uwsrv","m",20.758903503418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"w1j7d","m",26.7479457855225,0,NA,NA,NA,NA,"zn9yy",44.6849327087402,17.9369869232178,6
"iqrkk","f",17.6520557403564,1.63999998569489,"pafjl",41.0027389526367,23.3506851196289,5,"jx0j6",36.9890403747559,19.336986541748,3
"vtp1k","m",58.4931488037109,8,"vvk8g",64.0438385009766,5.55068492889404,4,"lmbsv",81.5534210205078,23.0602741241455,4
"ihr7t","m",52.2246589660645,8.64000034332275,NA,NA,NA,NA,NA,NA,NA,NA
"oxh5d","m",26.6739730834961,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"au5xi","f",40.6821899414062,6.82000017166138,NA,NA,NA,NA,NA,NA,NA,NA
"cp07v","f",55.9452056884766,6,"hnkaa",77.0400009155273,21.0947952270508,4,"lycjo",81.6958923339844,25.7506847381592,4
"rnd2j","f",45.6849327087402,6.82000017166138,"pt43m",66.4383544921875,20.7534255981445,8,"jktr7",62.5945205688477,16.9095897674561,8
"v2efb","m",32.6602745056152,4.82000017166138,"vs03c",58.0410957336426,25.3808212280273,9,"mhj5e",59.9232864379883,27.2630138397217,9
"vxnr7","m",45.9397277832031,0,"ccr18",69.5205459594727,23.5808219909668,6,"ktope",75.0500030517578,29.1102733612061,6
"n5ukc","m",82.7123260498047,7,NA,NA,NA,NA,NA,NA,NA,NA
"wso2u","f",19.758903503418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"u85lo","f",42.6657524108887,8,"hgsof",81.5369873046875,38.8712310791016,8,"thip2",71.1600036621094,28.4942474365234,8
"jz6vg","f",18.668493270874,0.819999992847443,NA,NA,NA,NA,"yy82i",53.2999992370605,34.6315078735352,8
"ft51e","f",45.6849327087402,7,NA,NA,NA,NA,NA,NA,NA,NA
"yzrpn","m",48.687671661377,9.64000034332275,NA,NA,NA,NA,NA,NA,NA,NA
"k06nr","m",65.6438369750977,4,"gchsl",79.0547943115234,13.4109592437744,5,"r0d2c",83.5726013183594,17.9287662506104,5
"qz8uo","m",58.1835632324219,2.8199999332428,"xo4a4",69.8000030517578,11.6164379119873,7,"ulffl",80.5780792236328,22.3945198059082,8
"qwqro","m",25.2438354492188,1.63999998569489,"gouug",57.6931495666504,32.4493141174316,11,"avufq",53.0438346862793,27.7999992370605,5
"z25zp","m",43.758903503418,6.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"e5mh0","m",32.6767120361328,1.63999998569489,NA,NA,NA,NA,NA,NA,NA,NA
"ipq85","m",33.1260261535645,1.63999998569489,"xfptf",58.6958885192871,25.5698623657227,5,"b755g",57.6931495666504,24.5671234130859,5
"afu3f","f",18.758903503418,0,"bdyke",67.7013702392578,48.9424667358398,8,"l741r",67.7013702392578,48.9424667358398,8
"s34fm","m",24.6712322235107,0,"n4bxs",51.6904106140137,27.0191783905029,9,NA,NA,NA,NA
"jecrb","f",31.6767120361328,3.8199999332428,"xxu4k",53.0054779052734,21.3287677764893,11,"hiuzm",52.689998626709,21.0132884979248,9
"zyrn7","m",27.6739730834961,NA,"fh6h4",50.6904106140137,23.0164375305176,9,"k27gm",45.6849327087402,18.0109596252441,9
"knzp0","f",19.7205486297607,0.819999992847443,"hqjv5",71.1342468261719,51.4137001037598,6,"c3dsm",59.6958885192871,39.975341796875,9
"auu07","f",29.7369861602783,3,"mul0g",74.7068481445312,44.9698638916016,5,"s223l",50.2821922302246,20.5452060699463,5
"is0yh","m",24.4931507110596,0,"pt43m",66.4383544921875,41.9452056884766,8,"jktr7",62.5945205688477,38.1013717651367,8
"wpuld","f",34.6794509887695,6.6399998664856,"qk8uf",65.9589004516602,31.2794513702393,5,NA,NA,NA,NA
"rtdq5","f",60.6958885192871,10,NA,NA,NA,NA,NA,NA,NA,NA
"jyawq","m",26.6849308013916,2.64000010490417,"avi4x",63.3506851196289,36.6657524108887,6,"cp07v",55.9452056884766,29.260274887085,6
"xro2v","m",18.7424659729004,0,"h3z2u",41.6109580993652,22.8684940338135,4,"bsi70",35.024658203125,16.2821922302246,4
"d9kk0","m",17.8273963928223,0,"dkp4f",49.7643852233887,31.9369869232178,5,"d45fm",45.7616424560547,27.9342460632324,5
"dt6nj","m",39.6821899414062,1,"bbqsy",67.9534225463867,28.2712326049805,5,"y2h1k",66.5232849121094,26.8410949707031,5
"wx34h","m",38.4328765869141,9.64000034332275,NA,NA,NA,NA,NA,NA,NA,NA
"sfpdd","m",22.6712322235107,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"nmhty","f",48.687671661377,3,"u3lvm",78.5589065551758,29.8712329864502,7,"x0m0f",70.0383529663086,21.3506851196289,7
"fnuwq","m",20.4410953521729,0,"pnc47",48.5972595214844,28.1561641693115,8,"bkanp",41.1150703430176,20.6739730834961,8
"p7b7z","f",16.6657543182373,NA,NA,NA,NA,NA,"yy82i",53.2999992370605,36.6342468261719,8
"ws7dk","m",22.6712322235107,0,"ihmut",62.6986312866211,40.0273971557617,8,NA,NA,NA,NA
"njskx","m",31.4054794311523,2.8199999332428,"t43ku",57.6931495666504,26.2876720428467,8,"bdh3u",51.9945220947266,20.5890407562256,8
"e1g9u","f",25.7479457855225,3.8199999332428,"ihmut",62.6986312866211,36.95068359375,8,NA,NA,NA,NA
"uc0t8","m",56.7013702392578,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wptdh","m",24.7863006591797,0.819999992847443,"i7oef",NA,NA,NA,"f2j91",39.9945220947266,15.2082195281982,3
"lk16z","f",68.7013702392578,4,NA,NA,NA,NA,NA,NA,NA,NA
"fds4t","f",19.9123287200928,1,"a09eg",68.0356140136719,48.1232872009277,6,"sjeuc",62.6986312866211,42.7863006591797,3
"fh6h4","m",50.6904106140137,10.6400003433228,NA,NA,NA,NA,NA,NA,NA,NA
"n9zev","m",61.5534248352051,8,"tiqf0",72.04931640625,10.4958906173706,7,"s072y",22.0136985778809,-39.5397262573242,1
"k1kst","f",18.668493270874,NA,"zwswt",58.6958885192871,40.0273971557617,7,"hgady",32.6027412414551,13.9342470169067,5
"hkiut","f",53.6904106140137,9,"mzbyj",77.0904083251953,23.3999996185303,5,"vkl7d",78.7315063476562,25.0410957336426,5
"cz0i9","f",29.1123294830322,2.64000010490417,"vtp1k",58.4931488037109,29.3808212280273,8,"i6jkb",49.2904090881348,20.1780815124512,8
"z8v8r","f",16.758903503418,0,NA,NA,NA,NA,"qa4sc",34.9150695800781,18.1561641693115,4
"tembj","m",17.7616443634033,0,"lq8fm",46.687671661377,28.9260272979736,7,"n5sxz",42.6849327087402,24.9232883453369,7
"mm2pg","m",27.7479457855225,0,"icx35",50.9917793273926,23.2438354492188,6,NA,NA,NA,NA
"rn696","f",36.7698631286621,6.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"qhptx","m",26.76438331604,0,"httua",52.6767120361328,25.9123287200928,11,NA,NA,NA,NA
"r3ceq","f",25.6712322235107,2.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
